consumer,resource,NA,NA,NA,NA
Echiniphimedia_hodgsoni,species,NA,1.9,marine,2
Iphimediella_cyclogena,species,NA,0.81,marine,2
Paraceradocus_gibber,species,NA,6.4,marine,2
Paraceradocus_gibber,species,NA,6.4,marine,3
Liljeborgia_georgiana,species,NA,0.59,marine,3
Liljeborgia_georgiana,species,NA,0.59,marine,2
Uristes_gigas,species,NA,0.59,marine,3
Uristes_gigas,species,NA,0.59,marine,2
Eurythenes_gryllus,species,NA,50,marine,2
Eurythenes_gryllus,species,NA,50,marine,3
Bathypanoploea_schellenbergi,species,NA,3.7,marine,2
Bathypanoploea_schellenbergi,species,NA,3.7,marine,3
Heterophoxus_videns,species,NA,0.031,marine,2
Heterophoxus_videns,species,NA,0.031,marine,3
Haplocheira_plumosa,species,NA,0.031,marine,3
Oradarea_edentata,species,NA,0.031,marine,3
Djerboa_furcipes,species,NA,0.031,marine,3
Rhachotropis_antarctica,species,NA,0.18,marine,3
Rhachotropis_antarctica,species,NA,0.18,marine,2
Themisto_gaudichaudii,species,NA,0.12,marine,3
Themisto_gaudichaudii,species,NA,0.12,marine,2
Primno_macropa,species,NA,0.24,marine,3
Primno_macropa,species,NA,0.24,marine,2
Notocrangon_antarcticus,species,NA,0.37,marine,2
Notocrangon_antarcticus,species,NA,0.37,marine,3
Chorismus_antarcticus,species,NA,0.21,marine,3
Chorismus_antarcticus,species,NA,0.21,marine,2
Nematocarcinus_lanceopes,species,NA,1.2,marine,3
Nematocarcinus_lanceopes,species,NA,1.2,marine,2
Rhincalanus_gigas,species,NA,0.02,marine,3
Calanus_propinquus,species,NA,0.0057,marine,3
Calanoides_acutus,species,NA,0.0055,marine,3
Calanoides_acutus,species,NA,0.0055,marine,2
Metridia_gerlachei,species,NA,0.0023,marine,3
Paraeuchaeta_antarctica,species,NA,0.0081,marine,3
Paraeuchaeta_antarctica,species,NA,0.0081,marine,2
Eucopia_australis,species,NA,4.7,marine,3
Eucopia_australis,species,NA,4.7,marine,2
Euchaetomera_antarcticus,species,NA,0.084,marine,3
Euchaetomera_antarcticus,species,NA,0.084,marine,2
Antarctomysis_maxima,species,NA,13,marine,3
Antarctomysis_maxima,species,NA,13,marine,2
Ceratoserolis_meridionalis,species,NA,15,marine,2
Frontoserolis_bouvieri,species,NA,15,marine,2
Serolella_bouveri,species,NA,0.1,marine,2
Serolis_polita,species,NA,0.1,marine,2
Gnathia_calva,species,NA,0.016,marine,2
Glyptonotus_antarcticus,species,NA,50,marine,2
Conchoecia_hettacra,species,NA,4.4e-4,marine,3
Conchoecia_hettacra,species,NA,4.4e-4,marine,2
Alacia_hettacra,species,NA,4.4e-4,marine,3
Alacia_belgicae,species,NA,4.4e-4,marine,3
Metaconchoecia_isocheira,species,NA,4.4e-4,marine,3
Boroecia_antipoda,species,NA,4.4e-4,marine,3
Conchoecia_antipoda,species,NA,4.4e-4,marine,3
Conchoecia_antipoda,species,NA,4.4e-4,marine,2
Peraeospinosus_pushkini,species,NA,0.1,marine,2
Pentanymphon_antarcticum,species,NA,3.4e-4,marine,2
Ammothea_carolinensis,species,NA,0.17,marine,2
Colossendeis_scotti,species,NA,3.7,marine,2
Nymphon_gracillimum,species,NA,0.2,marine,2
Pelagobia_longicirrata,species,NA,0.0019,marine,2
Rhynchonereella_bongraini,species,NA,0.0019,marine,2
Laetmonice_producta,species,NA,110,marine,2
Harmothoe_spinosa,species,NA,6.1,marine,2
Harmothoe_crosetensis,species,NA,5.8,marine,2
Harmotoe_hartmanae,species,NA,5.8,marine,2
Polyeunoa_laevis,species,NA,15,marine,2
Barrukia_cristata,species,NA,3.9,marine,2
Eulagisca_gigantea,species,NA,200,marine,2
Eunoe_spica,species,NA,4.2,marine,2
Eunoe_hartmanae,species,NA,57,marine,2
Eunoe_spica_spicoides,species,NA,7.1,marine,2
Vanadis_antarctica,species,NA,0.0039,marine,2
Acodontaster_conspicuus,species,NA,3.3,marine,2
Acodontaster_capitatus,species,NA,5.4,marine,2
Acodontaster_hodgsoni,species,NA,3.9,marine,2
Bathybiaster_loripes,species,NA,7.9,marine,2
Diplasterias_brucei,species,NA,2.8,marine,2
Luidiaster_gerlachei,species,NA,0.11,marine,2
Labidiaster_annulatus,species,NA,86,marine,2
Labidiaster_annulatus,species,NA,86,marine,3
Lophaster_gaini,species,NA,5.3,marine,2
Notasterias_armata,species,NA,1.1,marine,2
Solaster_dawsoni,species,NA,0.75,marine,2
Odontaster_meridionalis,species,NA,0.084,marine,2
Odontaster_validus,species,NA,0.57,marine,2
Notasterias_stylophora,species,NA,1.9,marine,2
Pteraster_affinis_aculeatus,species,NA,0.31,marine,2
Perknaster_fuscus_antarcticus,species,NA,9.8,marine,2
Macroptychaster_accrescens,species,NA,15,marine,2
Lysasterias_perrieri,species,NA,3.9,marine,2
Psilaster_charcoti,species,NA,15,marine,2
Porania_antarctica,species,NA,0.073,marine,2
Porania_antarctica_glabra,species,NA,0.32,marine,2
Ophionotus_victoriae,species,NA,1.9,marine,2
Ophioceres_incipiens,species,NA,0.041,marine,3
Ophioceres_incipiens,species,NA,0.041,marine,2
Ophiurolepis_brevirima,species,NA,0.42,marine,3
Ophiurolepis_brevirima,species,NA,0.42,marine,2
Ophiurolepis_gelida,species,NA,0.28,marine,3
Ophiurolepis_gelida,species,NA,0.28,marine,2
Ophiosparte_gigas,species,NA,7.5,marine,2
Ophioperla_ludwigi,species,NA,1.6,marine,2
Ophiacantha_antarctica,species,NA,0.067,marine,2
Astrotoma_agassizii,species,NA,4.2,marine,3
Astrotoma_agassizii,species,NA,4.2,marine,2
Astrochlamys_bruneus,species,NA,1.6,marine,2
Gorgonocephalus_chiliensis,species,NA,2.7,marine,3
Sterechinus_neumayeri,species,NA,2.9,marine,2
Sterechinus_antarcticus,species,NA,8.5,marine,2
Ctenocidaris_gigantea,species,NA,16,marine,2
Ctenocidaris_spinosa,species,NA,3.1,marine,2
Notocidaris_mortenseni,species,NA,3.5,marine,2
Austrocidaris_canaliculata,species,NA,0.89,marine,2
Aporocidaris_milleri,species,NA,2.7,marine,2
Ctenocidaris_perrieri,species,NA,15,marine,2
Ctenocidaris_gilberti,species,NA,16,marine,2
Silicularia_rosea,species,NA,0.0022,marine,3
Silicularia_rosea,species,NA,0.0022,marine,2
Tubularia_ralphii,species,NA,0.029,marine,3
Tubularia_ralphii,species,NA,0.029,marine,2
Monocaulus_parvula,species,NA,2.8,marine,3
Monocaulus_parvula,species,NA,2.8,marine,2
Rhodalia_miranda,species,NA,0.15,marine,3
Rhodalia_miranda,species,NA,0.15,marine,2
Atolla_wyvillei,species,NA,1.5,marine,3
Atolla_wyvillei,species,NA,1.5,marine,2
Dimophyes_arctica,species,NA,0.15,marine,3
Dimophyes_arctica,species,NA,0.15,marine,2
Diphyes_antarctica,species,NA,0.15,marine,3
Diphyes_antarctica,species,NA,0.15,marine,2
Bargmannia,genus,NA,0.012,marine,3
Bargmannia,genus,NA,0.012,marine,2
Solmundella_bitentaculata,species,NA,3.3,marine,2
Solmundella_bitentaculata,species,NA,3.3,marine,3
Dipulmaris_antarctica,species,NA,2.2,marine,3
Desmonema_glaciale,species,NA,80,marine,3
Periphylla_periphylla,species,NA,2.7,marine,3
Urticinopsis_antarctica,species,NA,2.3,marine,3
Urticinopsis_antarctica,species,NA,2.3,marine,2
Isotealia_antarctica,species,NA,0.043,marine,3
Isotealia_antarctica,species,NA,0.043,marine,2
Edwardsia_meridionalis,species,NA,0.018,marine,3
Edwardsia_meridionalis,species,NA,0.018,marine,2
Isosicyonis_alba,species,NA,0.018,marine,3
Isosicyonis_alba,species,NA,0.018,marine,2
Primnoisis_antarctica,species,NA,1.5,marine,3
Primnoisis_antarctica,species,NA,1.5,marine,2
Gersemia_antarctica,species,NA,5800,marine,NA
Gersemia_antarctica,species,NA,5800,marine,3
Clavularia_frankiliana,species,NA,0.085,marine,NA
Clavularia_frankiliana,species,NA,0.085,marine,3
Clavularia_frankiliana,species,NA,0.085,marine,2
Anthomastus_bathyproctus,species,NA,1.3,marine,3
Nuttallochiton_mirandus,species,NA,0.29,marine,2
Callochiton_gaussi,species,NA,6.6e-4,marine,2
Notaeolidia_gigas,species,NA,0.35,marine,2
Austrodoris_kerguelenensis,species,NA,3.4,marine,2
Trophon_longstaffi,species,NA,2.6e-4,marine,2
Tritonia_antarctica,species,NA,0.19,marine,2
Aegires_albus,species,NA,0.018,marine,2
Bathydoris_clavigera,species,NA,3.4,marine,2
Tritoniella_belli,species,NA,0.35,marine,2
Harpovoluta_charcoti,species,NA,0.29,marine,2
Puncturella_conica,species,NA,0.0011,marine,2
Neobuccinum_eatoni,species,NA,0.15,marine,2
Marseniopsis_mollis,species,NA,0.01,marine,2
Marseniopsis_conica,species,NA,0.01,marine,2
Amauropsis_rossiana,species,NA,0.01,marine,2
Pontiothauma_ergata,species,NA,0.69,marine,2
Probuccinum_tenuistriatum,species,NA,4.8e-4,marine,2
Nacella_concinna,species,NA,4.8e-4,marine,2
Clione_limacina,species,NA,0.014,marine,3
Clione_antarctica,species,NA,0.1,marine,3
Clio_pyramidata,species,NA,0.017,marine,3
Clio_pyramidata,species,NA,0.017,marine,2
Limacina_helicina_antarctica,species,NA,9.4e-5,marine,3
Limacina_helicina_antarctica,species,NA,9.4e-5,marine,2
Pareledone_charcoti,species,NA,3.3,marine,3
Pareledone_charcoti,species,NA,3.3,marine,2
Pareledone_antarctica,species,NA,29,marine,3
Pareledone_antarctica,species,NA,29,marine,2
Psychroteuthis_glacialis,species,NA,770,marine,3
Moroteuthis_ingens,species,NA,850,marine,3
Alluroteuthis_antarcticus,species,NA,29,marine,3
Galiteuthis_glacialis,species,NA,1800,marine,3
Kondakovia_longimana,species,NA,330,marine,3
Gonatus_antarcticus,species,NA,850,marine,3
Mesonychoteuthis_hamiltoni,species,NA,110000,marine,3
Martialia_hyadesi,species,NA,330,marine,3
Beroe_cucumis,species,NA,0.085,marine,2
Beroe_cucumis,species,NA,0.085,marine,3
Lyrocteis_flavopallidus,species,NA,0.19,marine,3
Lyrocteis_flavopallidus,species,NA,0.19,marine,2
Callianira_antarctica,species,NA,5.6,marine,3
Callianira_antarctica,species,NA,5.6,marine,2
Baseodiscus_antarcticus,species,NA,5800,marine,2
Lineus_longifissus,species,NA,5800,marine,2
Parborlasia_corrugatus,species,NA,5800,marine,2
Eukrohnia_hamata,species,NA,0.0052,marine,3
Pseudosagitta_gazellae,species,NA,0.15,marine,3
Sagitta_marri,species,NA,0.0013,marine,3
Sagitta_marri,species,NA,0.0013,marine,2
Pseudosagitta_maxima,species,NA,0.35,marine,3
Pseudosagitta_maxima,species,NA,0.35,marine,2
Salpa_thompsoni,species,NA,0.14,marine,3
Salpa_thompsoni,species,NA,0.14,marine,2
Salpa_gerlachei,species,NA,0.0074,marine,3
Ihlea_racovitzai,species,NA,0.0074,marine,3
Artedidraco_orianae,species,NA,95,marine,3
Artedidraco_orianae,species,NA,95,marine,2
Artedidraco_loennbergi,species,NA,17,marine,2
Artedidraco_loennbergi,species,NA,17,marine,3
Artedidraco_skottsbergi,species,NA,33,marine,2
Artedidraco_skottsbergi,species,NA,33,marine,3
Dolloidraco_longedorsalis,species,NA,13,marine,3
Dolloidraco_longedorsalis,species,NA,13,marine,2
Pogonophryne_marmorata,species,NA,190,marine,3
Pogonophryne_marmorata,species,NA,190,marine,2
Pogonophryne_phyllopogon,species,NA,230,marine,2
Pogonophryne_phyllopogon,species,NA,230,marine,3
Pogonophryne_permitini,species,NA,80,marine,2
Pogonophryne_permitini,species,NA,80,marine,3
Pogonophryne_scotti,species,NA,440,marine,2
Pogonophryne_scotti,species,NA,440,marine,3
Pogonophryne_barsukovi,species,NA,190,marine,2
Pogonophryne_barsukovi,species,NA,190,marine,3
Cygnodraco_mawsoni,species,NA,760,marine,3
Cygnodraco_mawsoni,species,NA,760,marine,2
Gerlachea_australis,species,NA,260,marine,3
Gerlachea_australis,species,NA,260,marine,2
Gymnodraco_acuticeps,species,NA,1400,marine,3
Gymnodraco_acuticeps,species,NA,1400,marine,2
Prionodraco_evansii,species,NA,64,marine,3
Prionodraco_evansii,species,NA,64,marine,2
Racovitzia_glacialis,species,NA,430,marine,3
Racovitzia_glacialis,species,NA,430,marine,2
Chaenodraco_wilsoni,species,NA,210,marine,3
Chionodraco_hamatus,species,NA,1100,marine,3
Chionodraco_myersi,species,NA,370,marine,3
Cryodraco_antarcticus,species,NA,1300,marine,3
Dacodraco_hunteri,species,NA,330,marine,3
Pagetopsis_maculatus,species,NA,81,marine,3
Aethotaxis_mitopteryx,species,NA,49,marine,2
Aethotaxis_mitopteryx,species,NA,49,marine,3
Dissostichus_mawsoni,species,NA,24000,marine,2
Dissostichus_mawsoni,species,NA,24000,marine,3
Trematomus_eulepidotus,species,NA,480,marine,3
Trematomus_eulepidotus,species,NA,480,marine,2
Trematomus_lepidorhinus,species,NA,150,marine,3
Trematomus_lepidorhinus,species,NA,150,marine,2
Trematomus_loennbergii,species,NA,250,marine,3
Trematomus_loennbergii,species,NA,250,marine,2
Trematomus_nicolai,species,NA,660,marine,3
Trematomus_nicolai,species,NA,660,marine,2
Trematomus_pennellii,species,NA,300,marine,3
Trematomus_pennellii,species,NA,300,marine,2
Trematomus_scotti,species,NA,95,marine,3
Trematomus_scotti,species,NA,95,marine,2
Pleuragramma_antarcticum,species,NA,300,marine,3
Notothenia_marmorata,species,NA,8600,marine,3
Notothenia_marmorata,species,NA,8600,marine,2
Notothenia_coriiceps,species,NA,2000,marine,3
Notothenia_coriiceps,species,NA,2000,marine,2
Trematomus_bernacchii,species,NA,240,marine,3
Trematomus_bernacchii,species,NA,240,marine,2
Trematomus_hansoni,species,NA,300,marine,3
Trematomus_hansoni,species,NA,300,marine,2
Macrourus_holotrachys,species,NA,3800,marine,3
Macrourus_whitsoni,species,NA,5100,marine,3
Macrourus_whitsoni,species,NA,5100,marine,2
Electrona_antarctica,species,NA,39,marine,3
Electrona_antarctica,species,NA,39,marine,2
Harpagifer_antarcticus,species,NA,36,marine,3
Harpagifer_antarcticus,species,NA,36,marine,2
Bathylagus_antarcticus,species,NA,27,marine,2
Bathylagus_antarcticus,species,NA,27,marine,3
Notolepis_coatsi,species,NA,3.1,marine,3
Notolepis_coatsi,species,NA,3.1,marine,2
Gymnoscopelus_braueri,species,NA,25,marine,3
Gymnoscopelus_braueri,species,NA,25,marine,2
Gymnoscopelus_opisthopterus,species,NA,36,marine,3
Gymnoscopelus_opisthopterus,species,NA,36,marine,2
Gymnoscopelus_nicholsi,species,NA,110,marine,3
Gymnoscopelus_nicholsi,species,NA,110,marine,2
Protomyctophum_bolini,species,NA,5.6,marine,3
Protomyctophum_bolini,species,NA,5.6,marine,2
Pagetopsis_macropterus,species,NA,610,marine,3
Muraenolepis_marmoratus,species,NA,1000,marine,3
Muraenolepis_marmoratus,species,NA,1000,marine,2
Muraenolepis_microps,species,NA,710,marine,3
Muraenolepis_microps,species,NA,710,marine,2
Pachycara_brachycephalum,species,NA,3.5,marine,3
Pachycara_brachycephalum,species,NA,3.5,marine,2
Champsocephalus_gunnari,species,NA,2200,marine,3
Champsocephalus_gunnari,species,NA,2200,marine,2
Fulmarus_glacialoides,species,NA,14000,marine,3
Thalassoica_antarctica,species,NA,600,marine,3
Halobaena_caerulea,species,NA,230,marine,3
Daption_capense,species,NA,5500,marine,3
Pagodroma_nivea,species,NA,4000,marine,3
Aphrodroma_brevirostris,species,NA,330,marine,3
Macronectes_halli,species,NA,4100,marine,3
Macronectes_giganteus,species,NA,4700,marine,3
Procellaria_aequinoctialis,species,NA,600,marine,3
Oceanites_oceanicus,species,NA,600,marine,3
Sterna_vittata,species,NA,420,marine,3
Sterna_paradisaea,species,NA,380,marine,3
Pachyptila_desolata,species,NA,170,marine,3
Aptenodytes_forsteri,species,NA,11000,marine,3
Pygoscelis_adeliae,species,NA,880,marine,3
Lobodon_carcinophaga,species,NA,750000,marine,3
Hydrurga_leptonyx,species,NA,1400000,marine,3
Arctocephalus_gazella,species,NA,320000,marine,3
Mirounga_leonina,species,NA,5000000,marine,3
Ommatophoca_rossii,species,NA,370000,marine,3
Leptonychotes_weddelli,species,NA,770000,marine,3
Balaenoptera_musculus,species,NA,1900000,marine,3
Balaenoptera_physalus,species,NA,8600000,marine,3
Balaenoptera_acutorostrata,species,NA,5200000,marine,3
Physeter_macrocephalus,species,NA,25000000,marine,3
Megaptera_novaeangliae,species,NA,28000000,marine,3
Orcinus_orca,species,NA,4000000,marine,3
Lagenorhynchus_cruciger,species,NA,240000,marine,3
Tursiops_truncatus,species,NA,2300000,marine,3
